userId,movieId,rating,timestamp
5,786,3.0,1040447937
5,787,4.0,1040174775
5,788,4.0,1040176153
5,789,2.0,1040176279
5,790,3.0,1040448456
5,791,3.0,1040174832
5,799,3.0,1040174514
5,802,3.0,1040175460
5,803,5.0,1040448374
5,805,4.0,1040174722
5,811,3.0,1040178267
5,837,3.0,1040177444
5,843,3.0,1041555913
5,844,5.0,1041555434
5,847,3.0,1040449659
5,853,4.0,1040177424
5,858,4.0,1040177702
5,859,2.0,1040449156
5,860,3.0,1040175638
5,867,4.0,1040449058
5,869,5.0,1040448287
5,881,4.0,1041553612
5,882,4.0,1041553187
5,892,3.0,1040175805
5,893,5.0,1040174763
5,894,4.0,1040448207
5,895,3.0,1040176030
5,896,5.0,1040175782
5,897,4.0,1040175221
5,898,4.0,1040449382
5,899,3.0,1040176030
5,900,4.0,1040177965
5,901,4.0,1040448218
5,903,4.0,1040448456
5,906,5.0,1040448092
5,907,3.0,1040449367
5,910,5.0,1041555782
5,911,4.0,1040448853
5,912,4.0,1040448629
5,913,4.0,1040176000
5,914,3.0,1040174235
5,916,3.0,1040448629
5,918,2.0,1041556044
5,920,5.0,1040449532
5,921,5.0,1040174475
5,932,5.0,1040449480
5,934,4.0,1041554410
5,938,3.0,1041555585
5,939,4.0,1040178317
5,940,3.0,1041554253
5,942,4.0,1041552996
5,946,5.0,1040448137
5,966,4.0,1040177112
5,967,4.0,1040448517
5,975,5.0,1040449659
5,976,3.0,1040175096
5,978,5.0,1040174923
5,982,4.0,1040174763
5,987,4.0,1040175056
5,988,3.0,1041553107
5,990,5.0,1041552723
5,991,3.0,1040176047
5,992,4.0,1041554594
5,993,5.0,1040176208
5,994,4.0,1040448109
5,996,3.0,1040448926
5,997,3.0,1040448832
5,998,4.0,1040174763
5,999,5.0,1040174832
5,1000,4.0,1041553445
5,1001,3.0,1040175077
5,1003,4.0,1040448492
5,1004,5.0,1040174602
5,1005,5.0,1040174514
5,1006,5.0,1040174443
5,1007,5.0,1040175172
5,1008,3.0,1040176803
5,1009,3.0,1040174152
5,1011,4.0,1040448043
5,1012,5.0,1041552515
5,1013,5.0,1041552817
5,1016,5.0,1040447912
5,1018,5.0,1040447976
5,1019,4.0,1040175977
5,1021,5.0,1040175367
5,1024,4.0,1040174497
5,1025,4.0,1040177724
5,1026,4.0,1040176380
5,1027,4.0,1040174530
5,1028,5.0,1040448207
5,1029,3.0,1040175096
5,1031,3.0,1040448799
5,1032,3.0,1040175440
5,1033,4.0,1040174430
5,1036,4.0,1040175308
5,1037,4.0,1040449319
5,1041,5.0,1041553323
5,1043,5.0,1040178431
5,1044,4.0,1040174530
5,1046,5.0,1040174722
5,1047,4.0,1040448244
5,1048,3.0,1040175337
5,1049,4.0,1040174396
5,1050,5.0,1040174923
5,1051,5.0,1040174379
5,1053,5.0,1040174961
5,1055,5.0,1040175155
5,1056,4.0,1040176135
5,1059,3.0,1040174741
5,1060,4.0,1040449199
5,1061,5.0,1040448122
5,1062,3.0,1040448456
5,1063,5.0,1040175056
5,1064,5.0,1040174806
5,1065,4.0,1041555628
5,1066,4.0,1040175416
5,1067,3.0,1040174178
5,1068,4.0,1040449693
5,1069,5.0,1040177388
5,1071,5.0,1040177783
5,1072,4.0,1041554840
5,1073,3.0,1040448189
5,1075,5.0,1040175077
5,1076,4.0,1040449598
5,1079,4.0,1040175819
5,1080,3.0,1040175206
5,1082,4.0,1040175255
5,1083,4.0,1041555782
5,1084,4.0,1040177783
5,1085,4.0,1040448640
5,1088,3.0,1040174284
5,1089,4.0,1040448287
5,1090,5.0,1040176235
5,1091,5.0,1040176402
5,1092,4.0,1040175546
5,1093,3.0,1040175892
5,1094,5.0,1040176483
5,1095,5.0,1041553552
5,1098,3.0,1041554458
5,1099,4.0,1040448151
5,1100,3.0,1040174991
5,1101,4.0,1040175502
5,1103,3.0,1040175638
5,1117,5.0,1040177738
5,1125,2.0,1041554330
5,1128,3.0,1041555876
5,1129,5.0,1040175487
5,1134,5.0,1040176600
5,1137,5.0,1040177783
5,1139,4.0,1040449833
5,1140,4.0,1041555197
5,1141,3.0,1041554903
5,1142,3.0,1040448434
5,1144,4.0,1040177220
5,1149,3.0,1041554726
5,1150,3.0,1040174235
5,1152,5.0,1040174846
5,1163,2.0,1041553794
5,1165,3.0,1041555484
5,1167,4.0,1041556064
5,1171,3.0,1041555690
5,1173,3.0,1041555484
5,1179,4.0,1040174899
5,1183,4.0,1041555720
5,1185,4.0,1040178039
5,1186,5.0,1040448137
5,1188,4.0,1041554553
5,1193,4.0,1041554303
5,1195,4.0,1040177628
5,1198,5.0,1041554204
5,1207,4.0,1040449532
5,1227,4.0,1040175739
5,1239,4.0,1040448755
5,1248,4.0,1041555705
5,1273,5.0,1040177266
5,1305,2.0,1040177928
5,1307,5.0,1040177479
5,1310,2.0,1041556002
5,1312,2.0,1041554655
5,1317,3.0,1040176658
5,1332,4.0,1040449029
5,1333,5.0,1041555896
5,1335,4.0,1040177112
5,1339,4.0,1040174806
5,1345,4.0,1041554253
5,1347,4.0,1041555176
5,1352,5.0,1040178090
5,1354,5.0,1040176172
5,1358,4.0,1040449821
5,1364,5.0,1041554073
5,1372,4.0,1040176450
5,1380,4.0,1040175135
5,1381,4.0,1041553071
5,1384,4.0,1040448326
5,1388,4.0,1040176426
5,1395,4.0,1041555250
5,1397,5.0,1040448853
5,1400,4.0,1040177089
5,1401,4.0,1040449508
5,1404,5.0,1040175672
5,1406,5.0,1041555139
5,1417,5.0,1041554726
5,1419,5.0,1040175592
5,1422,4.0,1040175948
5,1430,4.0,1040177298
5,1449,4.0,1040176153
5,1461,2.0,1040177038
5,1516,4.0,1041554330
5,1517,3.0,1041555362
5,1518,4.0,1040448970
5,1541,4.0,1041554494
5,1545,3.0,1040449708
5,1553,2.0,1041553695
5,1555,5.0,1040448580
5,1556,4.0,1040178039
5,1557,4.0,1040177170
5,1559,3.0,1040174722
5,1567,4.0,1040176548
5,1568,5.0,1040449668
5,1569,3.0,1041554822
5,1571,4.0,1040176380
5,1574,4.0,1040175135
5,1576,4.0,1041554794
5,1577,4.0,1040174648
5,1578,4.0,1040449367
5,1579,5.0,1040176450
5,1580,3.0,1040175416
5,1581,4.0,1040448580
5,1582,4.0,1040175032
5,1584,3.0,1040174475
5,1585,4.0,1040448338
5,1586,2.0,1040175948
5,1587,4.0,1040177183
5,1588,4.0,1040175689
5,1589,4.0,1040177007
5,1591,5.0,1040178347
5,1593,3.0,1040175858
5,1594,4.0,1040177298
5,1595,3.0,1040175308
5,1596,3.0,1040175562
5,1597,5.0,1040448374
5,1599,4.0,1041554742
5,1600,2.0,1040176576
5,1614,1.0,1040176644
5,1624,4.0,1040176979
5,1627,4.0,1040448785
5,1630,2.0,1040177702
5,1631,3.0,1041555454
5,1639,3.0,1040177603
5,1640,4.0,1040174741
5,1641,3.0,1041555735
5,1647,3.0,1041555782
5,1648,3.0,1040177832
5,1650,5.0,1040176335
5,1652,4.0,1040177684
5,1653,5.0,1041554276
5,1658,5.0,1040175517
5,1673,3.0,1041555987
5,1690,5.0,1040174899
5,1691,3.0,1040175977
5,1693,4.0,1040176644
5,1694,4.0,1041554427
5,1696,4.0,1040449344
5,1702,5.0,1040175546
5,1704,2.0,1041554553
5,1710,3.0,1040178157
5,1719,3.0,1041556044
5,1721,4.0,1040178289
5,1722,3.0,1041553343
5,1725,4.0,1040449480
5,1726,5.0,1040175918
5,1729,4.0,1041555827
5,1732,4.0,1040176426
5,1733,3.0,1040178000
5,1734,3.0,1041555524
5,1736,5.0,1040177628
5,1738,4.0,1040177854
5,1739,4.0,1041555116
5,1741,3.0,1040177514
5,1748,4.0,1041554822
5,1754,5.0,1040175638
5,1756,4.0,1040448233
5,1757,3.0,1041555720
5,1762,3.0,1041553445
5,1767,3.0,1040178107
5,1769,3.0,1041555705
5,1774,3.0,1040449083
5,1779,4.0,1041554475
5,1783,5.0,1041553119
5,1784,3.0,1041555690
5,1788,4.0,1040449610
5,1796,3.0,1040176047
5,1797,5.0,1040175577
5,1799,4.0,1041553954
5,1801,3.0,1041555827
5,1802,4.0,1040177514
5,1804,5.0,1040448888
5,1805,4.0,1040177072
5,1813,3.0,1040176703
5,1817,3.0,1041553323
5,1827,5.0,1040448543
5,1832,4.0,1040177854
5,1838,4.0,1040449199
5,1840,3.0,1041554553
5,1841,3.0,1040175759
5,1843,3.0,1041555643
5,1845,4.0,1040177345
5,1856,3.0,1041554742
5,1863,4.0,1040177929
5,1865,3.0,1040177803
5,1867,3.0,1040178060
5,1870,4.0,1041553973
5,1872,5.0,1040176514
5,1873,4.0,1040176775
5,1878,4.0,1040449396
5,1879,4.0,1040176335
5,1880,5.0,1040175206
5,1882,2.0,1040176737
5,1884,4.0,1040178490
5,1890,5.0,1040175672
5,1891,4.0,1040177898
5,1892,3.0,1040448990
5,1893,5.0,1040448024
5,1901,4.0,1040448386
5,1907,3.0,1041555550
5,1908,3.0,1040177147
5,1915,5.0,1041553357
5,1917,4.0,1040177783
5,1919,5.0,1040176220
5,1922,5.0,1040175620
5,1923,4.0,1040177183
5,1929,4.0,1040178367
5,1930,4.0,1040177375
5,1933,4.0,1040449298
5,1934,4.0,1040175739
5,1937,4.0,1040176088
5,1938,4.0,1041553695
5,1940,4.0,1040177660
5,1943,4.0,1040177057
5,1945,5.0,1041553532
5,1946,4.0,1040178520
5,1950,3.0,1040175620
5,1954,4.0,1040178503
5,1955,2.0,1040449121
5,1956,2.0,1041555876
5,1962,2.0,1041555759
5,1979,4.0,1040174846
5,1980,4.0,1040175115
5,1982,3.0,1040176208
5,1985,3.0,1040449659
5,1990,3.0,1041555197
5,1998,2.0,1040177982
5,2020,5.0,1041553672
5,2033,5.0,1040176426
5,2034,3.0,1040176172
5,2042,4.0,1040178317
5,2044,4.0,1040449058
5,2046,4.0,1041556044
5,2068,4.0,1041555398
5,2069,5.0,1040176548
5,2074,5.0,1040176847
5,2075,5.0,1040449798
5,2076,4.0,1041555987
5,2087,4.0,1041555484
5,2088,4.0,1041554770
5,2095,4.0,1041554410
5,2096,4.0,1040178367
5,2097,3.0,1040176720
5,2107,4.0,1041554276
5,2108,5.0,1040175517
5,2114,5.0,1041553265
5,2115,4.0,1040449640
5,2117,3.0,1040177007
5,2126,4.0,1040449496
5,2131,5.0,1040176898
5,2136,3.0,1040448672
5,2139,4.0,1040177803
5,2147,3.0,1041555139
5,2157,3.0,1041555804
5,2169,3.0,1040176898
5,2172,4.0,1040177007
5,2182,5.0,1040174497
5,2183,4.0,1041554303
5,2187,3.0,1040449169
5,2189,5.0,1041554345
5,2190,5.0,1040177702
5,2192,5.0,1041554393
5,2193,4.0,1040175546
5,2195,4.0,1040174832
5,2199,4.0,1040178476
5,2202,4.0,1040175653
5,2210,4.0,1040175592
5,2214,4.0,1040176295
5,2224,1.0,1041555961
5,2225,4.0,1041555843
5,2227,4.0,1040174284
5,2229,3.0,1040177832
5,2232,4.0,1040176088
5,2244,4.0,1040175221
5,2245,4.0,1041553045
5,2246,4.0,1040448926
5,2250,4.0,1041555381
5,2255,5.0,1040178347
5,2261,2.0,1041555306
5,2270,4.0,1041555502
5,2272,5.0,1040175135
5,2273,5.0,1041555327
5,2274,4.0,1040449520
5,2283,4.0,1040178387
5,2284,2.0,1040449459
5,2285,4.0,1041554726
5,2286,3.0,1041555381
5,2287,2.0,1041555876
5,2291,4.0,1040175709
5,2294,3.0,1040175460
5,2295,2.0,1040174152
5,2300,4.0,1041553842
5,2307,4.0,1041553214
5,2318,3.0,1040176756
5,2324,5.0,1041555896
5,2328,3.0,1040177929
5,2341,5.0,1040174863
5,2342,5.0,1040448580
5,2346,5.0,1040174284
5,2349,4.0,1040178535
5,2352,4.0,1040175460
5,2353,3.0,1041553303
5,2366,5.0,1040175690
5,2373,4.0,1040176937
5,2375,2.0,1040177345
5,2378,4.0,1040449598
5,2382,5.0,1040449426
5,2384,4.0,1040175562
5,2386,3.0,1040449640
5,2387,4.0,1040177238
5,2388,4.0,1041553045
5,2389,3.0,1040175653
5,2390,4.0,1040448832
5,2392,3.0,1040448492
5,2393,3.0,1040449708
5,2396,5.0,1040177220
5,2402,3.0,1041552778
5,2407,4.0,1040175172
5,2408,3.0,1041553720
5,2411,3.0,1040175337
5,2413,5.0,1041554303
5,2414,3.0,1040176937
5,2415,3.0,1040175882
5,2416,3.0,1040176847
5,2418,3.0,1041554427
5,2423,5.0,1040449480
5,2427,5.0,1040178546
5,2428,3.0,1040175191
5,2430,5.0,1040448470
5,2431,5.0,1040176063
5,2432,3.0,1041553173
5,2440,3.0,1040449121
5,2442,2.0,1040449426
5,2444,3.0,1040449083
5,2445,4.0,1040176576
5,2450,3.0,1040177898
5,2453,5.0,1040174722
5,2459,4.0,1040174690
5,2460,5.0,1041553773
5,2463,4.0,1040175919
5,2467,2.0,1040178431
5,2469,2.0,1040176015
5,2470,5.0,1040175234
5,2472,3.0,1040174676
5,2474,4.0,1040176644
5,2480,3.0,1040176601
5,2482,4.0,1040448691
5,2484,3.0,1040176576
5,2485,3.0,1041554674
5,2489,2.0,1040449785
5,2491,4.0,1040176898
5,2492,3.0,1041554444
5,2494,4.0,1041555001
5,2499,4.0,1040174961
5,2500,3.0,1041553372
5,2504,3.0,1040176135
5,2506,4.0,1040176015
5,2510,5.0,1040177204
5,2511,4.0,1041555896
5,2512,3.0,1040178075
5,2517,4.0,1041554204
5,2523,4.0,1040175221
5,2527,2.0,1041554578
5,2528,5.0,1040448176
5,2529,3.0,1040174961
5,2530,3.0,1040448273
5,2532,4.0,1040177557
5,2533,4.0,1040177461
5,2534,4.0,1040177170
5,2535,4.0,1040178448
5,2536,4.0,1040177329
5,2538,4.0,1040177724
5,2539,4.0,1040177684
5,2540,2.0,1041555690
5,2541,4.0,1040177899
5,2544,3.0,1041553720
5,2562,4.0,1040174648
5,2563,4.0,1040448386
5,2564,3.0,1040178461
5,2575,4.0,1040177007
5,2576,4.0,1041553343
5,2577,3.0,1041555176
5,2581,3.0,1041555434
5,2583,5.0,1041553466
5,2584,5.0,1041552616
5,2589,4.0,1040175017
5,2590,4.0,1041553651
5,2591,4.0,1040176601
5,2593,1.0,1040176548
5,2594,4.0,1040449693
5,2595,5.0,1040176402
5,2601,5.0,1040174899
5,2610,2.0,1040448755
5,2611,3.0,1040174631
5,2612,4.0,1041553931
5,2613,2.0,1040449721
5,2615,3.0,1040175841
5,2616,5.0,1040175841
5,2617,4.0,1040176335
5,2618,3.0,1041554701
5,2622,5.0,1040448899
5,2639,3.0,1040178520
5,2646,4.0,1041555097
5,2647,5.0,1040177750
5,2649,4.0,1040178090
5,2650,4.0,1041554345
5,2654,5.0,1040175017
5,2656,4.0,1041554856
5,2660,5.0,1040175096
5,2668,3.0,1041555097
5,2672,5.0,1040177112
5,2673,5.0,1041553428
5,2674,4.0,1040178431
5,2680,3.0,1040449367
5,2688,3.0,1040448558
5,2703,3.0,1040175638
5,2705,4.0,1041552847
5,2710,3.0,1040175017
5,2715,4.0,1041555116
5,2720,5.0,1040177126
5,2721,4.0,1041553599
5,2723,3.0,1040175919
5,2724,4.0,1040448773
5,2725,5.0,1040448726
5,2733,5.0,1040177406
5,2734,3.0,1040175337
5,2736,4.0,1040175948
5,2753,4.0,1041555097
5,2756,5.0,1040176980
5,2761,3.0,1040176450
5,2762,4.0,1040176088
5,2763,4.0,1041554623
5,2767,3.0,1040448654
5,2778,3.0,1040447950
5,2790,3.0,1040449408
5,2791,4.0,1041555760
5,2794,5.0,1040177282
5,2801,4.0,1040176001
5,2802,3.0,1041552940
5,2806,3.0,1040448492
5,2807,4.0,1040448043
5,2808,4.0,1040175155
5,2810,5.0,1040176030
5,2811,4.0,1041552801
5,2812,4.0,1040176548
5,2814,4.0,1041555306
5,2825,3.0,1041555843
5,2828,4.0,1040176790
5,2829,5.0,1040176426
5,2834,5.0,1040448418
5,2835,4.0,1041553265
5,2837,4.0,1040176497
5,2838,3.0,1040449496
5,2845,5.0,1040449798
5,2848,4.0,1040175096
5,2850,4.0,1041556064
5,2852,4.0,1041554125
5,2853,4.0,1041554253
5,2857,4.0,1040176898
5,2862,3.0,1041553466
5,2863,1.0,1040178212
5,2864,4.0,1040448137
5,2865,5.0,1040448981
5,2866,5.0,1040448300
5,2867,5.0,1040174178
5,2868,2.0,1041553466
5,2869,4.0,1040178022
5,2870,4.0,1040448043
5,2871,4.0,1040177444
5,2875,4.0,1040176868
5,2888,4.0,1040449058
5,2890,4.0,1041554330
5,2907,5.0,1040176001
5,2909,3.0,1040448941
5,2910,5.0,1040449015
5,2929,3.0,1040448315
5,2932,3.0,1040174991
5,2933,3.0,1040177329
5,2935,3.0,1041555690
5,2939,4.0,1040178490
5,2943,3.0,1040175759
5,2950,3.0,1040448941
5,2953,5.0,1040175760
5,2957,4.0,1040177038
5,2958,2.0,1040174284
5,2960,3.0,1041554086
5,2961,4.0,1040175172
5,2963,3.0,1041553228
5,2965,5.0,1040174530
5,2966,3.0,1041554001
5,2967,5.0,1040177220
5,2968,4.0,1041555434
5,2979,4.0,1041555276
5,2980,4.0,1040177424
5,2981,4.0,1040178174
5,2982,3.0,1041554971
5,2983,4.0,1040177557
5,2984,5.0,1040175440
5,2987,4.0,1041555827
5,2993,4.0,1041555306
5,2998,4.0,1040178387
5,3003,3.0,1040177147
5,3006,4.0,1041554054
5,3009,5.0,1040174430
5,3010,3.0,1041555139
5,3011,3.0,1041553625
5,3012,3.0,1040449382
5,3013,4.0,1040175841
5,3014,4.0,1041553058
5,3016,4.0,1041554224
5,3018,4.0,1041555760
5,3019,4.0,1040174497
5,3020,4.0,1040174899
5,3026,3.0,1040449029
5,3030,3.0,1041555585
5,3034,3.0,1040175690
5,3036,3.0,1040178520
5,3041,3.0,1041554508
5,3056,4.0,1040176279
5,3060,5.0,1040177557
5,3061,5.0,1040178039
5,3073,4.0,1040177444
5,3074,4.0,1041553502
5,3075,3.0,1041553736
5,3076,3.0,1040177038
5,3078,3.0,1041554178
5,3096,2.0,1040178289
5,3101,4.0,1041555550
5,3116,1.0,1041553720
5,3119,3.0,1041553428
5,3122,3.0,1041552921
5,3123,5.0,1040448543
5,3124,4.0,1040177949
5,3127,3.0,1040175077
5,3133,5.0,1040177965
5,3136,5.0,1040174991
5,3147,4.0,1040175672
5,3149,4.0,1040175356
5,3152,2.0,1041554361
5,3157,2.0,1041555327
5,3159,2.0,1041555327
5,3162,3.0,1040177949
5,3163,3.0,1041554840
5,3164,4.0,1040174863
5,3165,4.0,1041553532
5,3167,4.0,1040176135
5,3175,4.0,1040178535
5,3176,3.0,1041552765
5,3179,4.0,1041553912
5,3186,4.0,1040177628
5,3211,3.0,1041554393
5,3220,5.0,1040175739
5,3222,5.0,1040174806
5,3226,3.0,1041554655
5,3227,4.0,1040177204
5,3229,3.0,1041555628
5,3231,3.0,1040449732
5,3233,3.0,1040449579
5,3235,5.0,1040177724
5,3238,4.0,1040177375
5,3241,4.0,1040176847
5,3243,3.0,1041553720
5,3245,5.0,1040449640
5,3246,4.0,1040177479
5,3249,3.0,1041555939
5,3250,5.0,1040175278
5,3252,4.0,1040175841
5,3256,5.0,1040448163
5,3259,4.0,1040174648
5,3277,4.0,1040178141
5,3291,3.0,1040178174
5,3292,3.0,1040178347
5,3301,4.0,1040177982
5,3307,5.0,1040176063
5,3308,5.0,1040175397
5,3353,4.0,1041553287
5,3357,2.0,1041554073
5,3358,4.0,1040448654
5,3359,3.0,1040448773
5,3361,3.0,1040178289
5,3362,4.0,1040175503
5,3363,3.0,1040175032
5,3367,2.0,1040178330
5,3374,3.0,1041555116
5,3378,4.0,1040177574
5,3379,5.0,1040448261
5,3380,3.0,1040178267
5,3384,5.0,1040174876
5,3386,4.0,1040175397
5,3393,5.0,1040448055
5,3404,5.0,1040176357
5,3413,1.0,1040174178
5,3419,5.0,1041554054
5,3429,5.0,1040176357
5,3430,3.0,1041553825
5,3431,5.0,1040175397
5,3432,4.0,1041553141
5,3433,4.0,1040175977
5,3434,4.0,1040449721
5,3440,4.0,1040178476
5,3441,3.0,1040175592
5,3443,3.0,1040178212
5,3449,5.0,1041553954
5,3451,4.0,1040176172
5,3452,5.0,1040449139
5,3460,4.0,1040177803
5,3464,3.0,1040175397
5,3467,3.0,1040176306
5,3469,4.0,1040448773
5,3470,3.0,1041555961
